LST_rur,date,rural_n,urban_n,LST_urb,SUHI,is_extreme
19.933063843800852,20.938434964333922,2013-07-09,3102,4033,1.00537112053307,0
21.717357104938362,23.129327740100912,2013-07-10,2980,4330,1.4119706351625503,1
15.182388544369935,16.406093322479226,2013-07-11,3227,3484,1.2237047781092905,0
12.724579232777696,14.694735454792408,2013-07-12,39,3908,1.9701562220147117,0
15.09534569021937,16.404349448593504,2013-07-13,186,4148,1.3090037583741339,0
16.475188239512384,18.22059450085309,2013-07-14,765,3487,1.7454062613407046,0
19.346637499435232,20.910403654869313,2013-07-15,3813,4982,1.563766155434081,0
19.17064378126849,20.376438540387937,2013-07-16,3515,3904,1.2057947591194491,0
20.334501161890046,23.76867896383167,2013-07-17,305,3814,3.4341778019416225,1
24.17428178063334,24.544333812418433,2013-07-18,50,3793,0.37005203178509305,1
21.044963919382653,22.067503454756523,2013-07-20,2067,2277,1.0225395353738698,0
16.645079030384814,17.379746412992084,2013-07-21,4523,302,0.7346673826072703,0
16.106513593006067,16.682317850637556,2013-07-22,968,70,0.5758042576314892,0
16.667730285981577,18.16732165845373,2013-07-23,3024,1414,1.4995913724721532,0
12.443568988254563,14.793562631010468,2013-07-24,1016,2767,2.349993642755905,0
11.637727757157077,12.84003738468368,2013-07-25,320,3077,1.2023096275266028,0
12.362107321419765,17.27434189999182,2013-07-26,79,47,4.912234578572056,0
15.204758454564427,15.159327484615773,2013-07-27,1236,4515,-0.045430969948654365,0
12.348915631888836,13.061534844501615,2013-07-29,2182,2260,0.712619212612779,0
9.41099256766977,12.372683759836605,2013-07-30,4718,3656,2.9616911921668354,0
14.54278967092667,16.289596366660266,2013-08-01,1938,3941,1.7468066957335964,0
14.04864017303568,14.653469127157432,2013-08-02,1328,198,0.6048289541217517,0
15.565569356311247,16.681811288897315,2013-08-03,348,1003,1.1162419325860675,0
12.03645878282412,14.090442563235468,2013-08-04,3192,2092,2.0539837804113485,0
13.023828166501898,14.341776395187775,2013-08-05,3235,1755,1.3179482286858768,0
15.493085493457272,15.406019932311256,2013-08-06,4015,2025,-0.08706556114601582,0
19.502789859174854,21.625169799046848,2013-08-07,1557,2795,2.122379939871994,1
15.310348731434217,17.1271804575458,2013-08-08,3516,2884,1.8168317261115838,0
13.088618211492216,13.274438904677252,2013-08-09,1695,706,0.18582069318503613,0
15.401179274455133,17.1905486916465,2013-08-10,517,1535,1.7893694171913683,0
13.46159804972455,15.284074094038017,2013-08-11,945,3220,1.8224760443134667,0
16.597301127130795,18.402483467760963,2013-08-12,1369,828,1.805182340630168,0
15.206294619505439,16.43579473991537,2013-08-13,3484,3690,1.2295001204099307,0
10.571790188114843,11.779513815830688,2013-08-14,1739,3210,1.2077236277158452,0
8.164466983414183,10.593993423635643,2013-08-15,3164,1127,2.4295264402214602,0
12.072803829586894,13.394950946834236,2013-08-16,896,3076,1.3221471172473418,0
11.074490192450066,14.145554152207557,2013-08-17,683,3811,3.071063959757492,0
13.228372747594902,15.281389947320617,2013-08-18,430,3744,2.0530171997257156,0
12.758954035444605,15.757254690199385,2013-08-19,1178,4027,2.9983006547547806,0
14.933058549247002,17.997250576358336,2013-08-20,5223,3548,3.064192027111334,0
16.34230384880429,19.612256293964222,2013-08-21,1887,3734,3.2699524451599338,0
17.347714616355773,17.4113536509366,2013-08-23,1786,3983,0.06363903458082731,0
12.565828229460827,15.21890045285551,2013-08-24,1231,3836,2.653072223394682,0
13.813682974536045,17.56072198852988,2013-08-25,1302,2829,3.7470390139938363,0
18.861304400791877,19.966963382454527,2013-08-26,128,3732,1.1056589816626499,1
20.32048654624679,22.951423467474385,2013-08-28,1207,2711,2.630936921227594,1
14.86073961749354,19.04882890040968,2013-08-29,1492,2982,4.188089282916142,0
15.528242437075379,18.63478466452633,2013-08-30,846,3849,3.1065422274509498,0
17.28444792799273,17.9854897553987,2013-08-31,4154,3301,0.7010418274059695,0
18.1008707942961,19.65058104906513,2013-09-01,2251,4108,1.5497102547690318,1
19.054799058412605,18.64359048496276,2013-09-02,412,3874,-0.4112085734498443,0
12.952426822886038,13.92291231169062,2013-09-03,1931,4201,0.9704854888045826,0
12.578965145228242,13.92579238166613,2013-09-04,94,3867,1.3468272364378873,0
12.475314892017535,15.008924203889574,2013-09-05,915,526,2.5336093118720395,0
13.629394011072696,14.95015923888286,2013-09-06,2990,4334,1.3207652278101634,0
14.353873928804648,16.188454824162285,2013-09-07,5998,4616,1.8345808953576377,0
18.14642209951238,19.618266077087732,2013-09-08,2802,2223,1.4718439775753502,0
16.585411170593474,17.413341477022463,2013-09-09,2377,1347,0.8279303064289891,0
22.024054077780736,24.242834461234317,2013-09-10,90,3791,2.2187803834535806,1
20.049876509787627,23.143096361326606,2013-09-11,1136,3962,3.0932198515389793,1
15.294859231227033,18.734755077189007,2013-09-12,256,401,3.439895845961974,0
12.001378503632228,12.996521154355008,2013-09-13,1848,2506,0.9951426507227801,0
10.785996079418716,11.953537068725337,2013-09-16,2914,1712,1.1675409893066213,0
7.471685182660884,9.340668173790219,2013-09-17,686,838,1.868982991129335,0
17.057087071372734,17.125252495858174,2013-09-19,2654,2375,0.06816542448543927,0
10.609064364593822,12.539913056748318,2013-09-21,829,3762,1.9308486921544965,0
7.850501497348761,8.628914393805674,2013-09-22,854,3907,0.7784128964569135,0
6.470843263061443,8.652696975663575,2013-09-23,35,3994,2.1818537126021322,0
9.875200716672346,11.066581579883298,2013-09-24,81,3853,1.1913808632109522,0
8.766478050822323,10.126682428683436,2013-09-25,2243,3680,1.3602043778611126,0
8.550624914908129,11.07816710384409,2013-09-26,115,3788,2.5275421889359606,0
8.476320918490467,11.94345817765761,2013-09-27,667,3883,3.467137259167142,0
9.235932226489926,13.862042047021918,2013-09-28,632,3964,4.626109820531992,0
13.248703450334618,14.502987234898017,2013-09-29,158,1331,1.2542837845633983,0
6.644393572248468,8.855478181240258,2013-09-30,91,3943,2.21108460899179,0
13.383625977982431,15.324294732652293,2013-10-01,168,3819,1.9406687546698613,0
14.69266842558297,16.226920065608258,2013-10-02,2863,4487,1.534251640025289,1
15.26891708908122,15.834202666586133,2013-10-03,2227,2087,0.5652855775049126,1
17.55912885381429,18.05221727844937,2013-10-05,1673,3590,0.4930884246350793,1
5.0847151032595415,5.811545955661421,2013-10-07,645,688,0.7268308524018794,0
6.703920006000522,8.52486829251048,2013-10-08,209,4002,1.8209482865099575,0
7.961993871658415,9.909953777999583,2013-10-10,199,3908,1.9479599063411674,0
9.731522732288502,11.729803162882453,2013-10-11,2618,4092,1.998280430593951,0
12.45108245253177,13.902268078039645,2013-10-12,2314,3991,1.4511856255078754,0
6.695137177934634,7.133264720952359,2013-10-13,94,3954,0.4381275430177247,0
5.484738873590841,5.933673865326067,2013-10-14,166,3893,0.4489349917352268,0
5.495563814462719,7.487839011064885,2013-10-16,883,4015,1.992275196602166,0
3.623845627636561,1.605996459105023,2013-10-17,34,168,-2.017849168531538,0
1.7827522349722866,3.268221228887651,2013-10-18,1175,4750,1.4854689939153645,0
1.0085331039640668,3.484953791904527,2013-10-20,2007,4158,2.47642068794046,0
-2.728701391200458,-0.9062468271603571,2013-10-22,6410,5378,1.8224545640401009,0
-0.8601057807829243,0.2836826897569149,2013-10-23,5555,5364,1.1437884705398393,0
-1.562973116550838,-2.1505788872262808,2013-10-25,564,3900,-0.5876057706754427,0
2.488551306985999,3.313144566456229,2013-10-26,1645,1168,0.8245932594702299,0
-3.884719399823033,-1.6435436767847194,2013-10-27,3639,2181,2.241175723038314,0
-1.9481457693876942,0.7104534072787275,2013-10-28,3543,3302,2.6585991766664216,0
0.8383419787817521,2.857018415534154,2013-10-29,1957,3190,2.0186764367524015,0
6.219839668497831,6.724368851721001,2013-10-30,1860,2800,0.5045291832231706,0
2.564674025831625,3.8366039742527165,2013-11-01,1863,3250,1.2719299484210915,0
3.13704623965854,4.346803319939015,2013-11-02,1426,1019,1.2097570802804753,1
-1.5577923185327822,0.656668645058902,2013-11-03,5272,4490,2.214460963591684,0
-0.5687783951143418,-0.37820767484238305,2013-11-07,3592,5271,0.19057072027195876,0
-1.6703747220875191,-1.1356397100421376,2013-11-08,5900,5224,0.5347350120453815,0
3.97641575218664,5.238796206610599,2013-11-09,918,615,1.2623804544239587,1
0.4511659604974397,1.4583201077276318,2013-11-10,854,3955,1.0071541472301921,0
-6.487639765132078,-7.556376632726499,2013-11-11,250,40,-1.0687368675944207,0
-7.456294594510497,-6.09499144801167,2013-11-12,4166,4522,1.3613031464988268,0
-7.688636071803247,-6.468734793841675,2013-11-13,1501,4408,1.219901277961572,0
-3.3068265829886823,-1.4895791708894102,2013-11-14,947,3920,1.817247412099272,0
-1.9088616299187875,0.630839061097546,2013-11-15,88,643,2.5397006910163333,0
1.6828425857964078,1.7638655836520725,2013-11-16,2190,984,0.08102299785566469,0
10.867441911011863,10.356300177610375,2013-11-17,1503,733,-0.5111417334014874,1
2.1127570389512784,3.5967809427339286,2013-11-18,1728,4055,1.4840239037826501,0
-5.035909019835762,-3.8498951820418545,2013-11-19,2138,4197,1.1860138377939071,0
-2.0681308799524905,-1.876326349070226,2013-11-20,264,734,0.19180453088226446,0
-5.884826526103131,-5.475609720909109,2013-11-23,2492,2323,0.40921680519402237,0
-12.379068681958437,-10.70689361678035,2013-11-24,1199,3477,1.6721750651780862,0
-7.823890932305331,-6.4071376315902855,2013-11-25,799,275,1.4167533007150457,0
-7.083953898571926,-5.720777013939844,2013-11-26,3805,1366,1.3631768846320824,0
-10.98117420213994,-9.425745773185431,2013-11-27,1698,1959,1.5554284289545084,0
-11.346410578117766,-8.997797099585657,2013-11-29,7089,5518,2.3486134785321084,0
-4.352628894377732,-2.9724305258154238,2013-12-01,1708,4188,1.3801983685623083,0
-5.025557904582487,-8.224241934298487,2013-12-03,610,531,-3.1986840297159995,0
-10.458228034087536,-9.260173190364087,2013-12-05,466,545,1.1980548437234493,0
-14.024433674051041,-12.280355899837286,2013-12-07,4784,4742,1.7440777742137552,0
-12.336205003523318,-11.786697603715913,2013-12-09,1062,1353,0.5495073998074052,0
-22.854339346467246,-22.159744455247562,2013-12-10,396,433,0.6945948912196833,0
-23.396175861302513,-21.664204321076834,2013-12-12,2647,2901,1.731971540225679,0
-11.501293600986466,-10.698803083614733,2013-12-13,856,1116,0.8024905173717336,0
-17.895724389160307,-15.452055659740404,2013-12-16,883,262,2.443668729419903,0
-16.810109470795854,-13.411850956379903,2013-12-17,274,833,3.398258514415952,0
-10.571916540217904,-9.46338168393302,2013-12-18,1082,1116,1.1085348562848836,0
-6.882219801203851,-2.7945524727348636,2013-12-19,1470,1994,4.087667328468987,1
-5.867206686600436,-4.097598890037519,2013-12-22,252,74,1.7696077965629176,0
-13.445289843239678,-10.196750491600623,2013-12-23,96,358,3.248539351639055,0
-18.315635801013713,-16.87770172162249,2013-12-24,2143,2737,1.4379340793912228,0
-10.020540796725482,-8.175436966543552,2013-12-26,2187,1124,1.8451038301819302,0
-7.3235633707564745,-9.350900056616952,2013-12-27,2619,2320,-2.0273366858604778,0
-3.209095642909423,-0.341382101785432,2013-12-28,4417,4946,2.867713541123991,1
-18.659494618555648,-13.92478324135018,2013-12-30,1605,2870,4.734711377205468,0
-19.137052665727957,-15.27379176473772,2013-12-31,1174,1166,3.8632609009902374,0
-14.150648988764019,-12.380107227405638,2014-01-01,42,226,1.7705417613583805,0
-8.53308412839644,-7.989901167771857,2014-01-04,4584,5110,0.5431829606245833,1
-25.502520512154277,-23.658978905606258,2014-01-06,1099,837,1.843541606548019,0
-27.498191104746805,-26.259530605061887,2014-01-07,2211,249,1.2386604996849186,0
-26.542322617733817,-22.23685747050474,2014-01-08,928,406,4.305465147229075,0
-25.636872815685738,-22.17020434482912,2014-01-09,1429,352,3.466668470856618,0
-10.796041246304693,-11.959140134422999,2014-01-11,334,127,-1.1630988881183058,0
-5.994209036202923,-4.541513214448458,2014-01-14,1459,681,1.4526958217544648,1
-11.041219987937398,-13.19289917458539,2014-01-15,304,367,-2.1516791866479927,0
-14.487035110356514,-11.523509680110697,2014-01-16,579,418,2.9635254302458165,0
-19.596320835800352,-18.744326128399365,2014-01-17,409,710,0.851994707400987,0
-18.65987799199597,-14.901340399724146,2014-01-18,1292,1566,3.758537592271823,0
-15.643591183696284,-15.661622525203665,2014-01-19,1740,1525,-0.01803134150738117,0
-3.6907324096344456,-4.999310181490167,2014-01-20,697,608,-1.3085777718557217,1
-16.920902881354873,-15.77914146845788,2014-01-21,643,667,1.1417614128969937,0
-21.12378975497755,-20.610113152343434,2014-01-22,416,487,0.5136766026341171,0
-21.426519260355644,-20.408333642118244,2014-01-23,2284,1014,1.0181856182373998,0
-24.308860047234493,-22.727990127164656,2014-01-24,1818,1975,1.580869920069837,0
-20.174827683541,-21.918210777981628,2014-01-25,440,909,-1.7433830944406274,0
-31.862791363022914,-27.87686049888666,2014-01-26,145,122,3.985930864136254,0
-18.169363463940382,-17.314179277319603,2014-01-27,590,1266,0.8551841866207788,0
-26.846430843970456,-25.88664434521667,2014-01-28,2767,1364,0.9597864987537861,0
-23.503414421602578,-21.68994256731627,2014-01-29,2133,4395,1.813471854286309,0
-10.878999590257191,-9.820735414381133,2014-01-30,856,1184,1.058264175876058,0
-10.96287937904123,-13.30757895064511,2014-02-01,285,509,-2.344699571603881,0
-23.62317440401503,-25.273261941186448,2014-02-02,31,45,-1.6500875371714159,0
-24.70567782221504,-20.40648803058067,2014-02-03,1527,947,4.299189791634369,0
-18.297021057976387,-18.804134628228407,2014-02-05,981,498,-0.5071135702520202,0
-20.006686547111705,-17.903817434563667,2014-02-06,1920,1319,2.1028691125480385,0
-25.121782430577355,-22.429411642484336,2014-02-07,4003,3597,2.6923707880930188,0
-17.144925270035184,-17.05912794570532,2014-02-08,1907,817,0.08579732432986376,0
-20.241903841612395,-14.91881617381218,2014-02-09,814,696,5.323087667800214,0
-25.144491812777336,-21.92149072979637,2014-02-10,1326,1175,3.2230010829809643,0
-31.02567503283621,-24.02279052151229,2014-02-11,2305,1291,7.00288451132392,0
-28.55226536734861,-22.15718458104145,2014-02-12,3643,3425,6.395080786307162,0
-15.505735285433389,-11.507523737545748,2014-02-13,1790,750,3.9982115478876405,0
-13.504366193960207,-12.355465689710623,2014-02-14,2059,3816,1.1489005042495837,0
-17.34333032921767,-15.666066423721718,2014-02-15,1172,1956,1.6772639054959537,0
-13.879207827041927,-16.157774088259124,2014-02-17,2229,837,-2.278566261217197,0
-7.072849991570344,-6.613294019703045,2014-02-18,1810,349,0.4595559718672986,1
-4.044534003157208,-5.409142183643622,2014-02-19,3621,2788,-1.3646081804864139,1
-4.307301583824369,-17.82440279872125,2014-02-21,178,323,-13.51710121489688,0
-8.380584221244925,-6.958121156022685,2014-02-22,1328,1786,1.4224630652222405,1
-7.452009167903223,-9.102011710363664,2014-02-23,2840,2413,-1.6500025424604408,0
-11.247570849501761,-11.802538728318941,2014-02-24,4083,3857,-0.5549678788171803,0
-15.649233624502642,-15.335129358719412,2014-02-25,351,803,0.3141042657832305,0
-17.340221859676795,-16.361912900505253,2014-02-26,3891,3610,0.9783089591715424,0
-12.956315344077511,-12.518790602068579,2014-02-27,4706,3958,0.4375247420089323,0
-20.54302035860651,-18.829704347694175,2014-02-28,4954,4149,1.713316010912333,0
-14.807972588818108,-14.920219520229244,2014-03-01,3605,3275,-0.11224693141113562,0
-23.735469608267145,-25.30335908175119,2014-03-03,1218,477,-1.567889473484044,0
-15.422914891767336,-15.618548663888179,2014-03-04,89,33,-0.19563377212084276,0
-12.547086538635567,-12.181898995402092,2014-03-05,1520,955,0.3651875432334748,0
-19.010577970883396,-17.513187500490424,2014-03-06,1456,509,1.497390470392972,0
-14.646817567020058,-9.396566697202442,2014-03-07,1257,3627,5.2502508698176165,0
-8.366741732767471,-11.244415353095045,2014-03-08,3001,2478,-2.877673620327574,0
-10.402731767753812,-8.823077615086234,2014-03-09,2086,4852,1.5796541526675778,0
-18.075572645881383,-19.182496674057617,2014-03-10,947,1310,-1.106924028176234,0
-3.049290030492884,-5.966347633427907,2014-03-11,1261,254,-2.9170576029350235,0
-13.335040792726922,-13.40975402554825,2014-03-13,1228,2210,-0.07471323282132758,0
0.18068972925635635,0.6039840358561158,2014-03-14,2872,4900,0.4232943065997595,1
-0.7970010448429276,-0.666503075148649,2014-03-15,1844,4069,0.13049796969427852,0
-8.03108593127877,-8.703566463918683,2014-03-17,3629,3990,-0.6724805326399128,0
-4.003840804445598,-4.020685284098457,2014-03-18,5190,4959,-0.016844479652858624,0
-10.068393222126957,-8.053850063754318,2014-03-19,359,227,2.014543158372639,0
-2.560438269654127,-3.098936323680875,2014-03-20,2953,4568,-0.5384980540267481,0
-4.0462674367288765,-3.3216853761616347,2014-03-21,818,1036,0.7245820605672417,0
-0.7396211340038761,0.34739598717628295,2014-03-22,2423,1095,1.0870171211801591,1
-9.687399542592924,-8.896689052753013,2014-03-23,636,882,0.7907104898399115,0
-8.067946652827178,-8.678696456362085,2014-03-24,1606,2369,-0.6107498035349064,0
-7.193755743588362,-7.870354513370213,2014-03-25,748,607,-0.676598769781851,0
-9.38140940641613,-9.452319675786862,2014-03-26,7418,5492,-0.07091026937073153,0
-15.941122472693442,-8.881138164785844,2014-03-27,34,200,7.059984307907598,0
-2.419104400178538,-1.3412489913643375,2014-03-28,325,452,1.0778554088142003,0
-4.270567528703928,-4.695048487431821,2014-03-30,7117,4953,-0.4244809587278926,0
-0.3102200381928959,1.4904893514965742,2014-03-31,1740,815,1.8007093896894701,1
5.365645800996804,8.218830124475058,2014-04-01,1986,4313,2.8531843234782546,0
-2.084897791683639,-0.2763994102572826,2014-04-02,1731,341,1.8084983814263562,0
-2.152978983464168,-1.9254090852866415,2014-04-05,2687,2559,0.2275698981775265,0
-2.6464209873468545,-1.175765398035563,2014-04-06,4175,4291,1.4706555893112916,0
-2.7466460008080316,-0.8238937004983008,2014-04-07,279,1239,1.9227523003097309,0
-0.6187138273845656,1.22629885322682,2014-04-09,2236,3885,1.8450126806113856,0
2.775201717566832,6.040826392789108,2014-04-10,2192,3872,3.2656246752222757,0
-0.4683165920656007,0.8124047429687227,2014-04-11,2302,816,1.2807213350343234,0
1.4056814917112015,3.1916320919156713,2014-04-12,708,163,1.7859506002044698,0
7.413131440969113,9.558423762108,2014-04-14,42,58,2.1452923211388866,1
-2.862047449792148,-3.4007561409411835,2014-04-15,803,1150,-0.5387086911490355,0
-3.943194407186445,-3.1908706544385472,2014-04-16,2769,1879,0.7523237527478979,0
-1.1373534042654438,1.7365078070784454,2014-04-17,167,455,2.8738612113438893,0
2.4245901307244346,3.990558258835988,2014-04-18,328,1773,1.5659681281115532,0
-1.6070945276144626,0.682520260032928,2014-04-19,620,4775,2.2896147876473907,0
3.0581653620565863,5.926564532604578,2014-04-20,1798,2789,2.868399170547992,0
10.721597450070487,10.410994621729659,2014-04-22,1596,3952,-0.3106028283408282,1
-1.1666626139817342,1.5238154981826435,2014-04-23,940,4204,2.690478112164378,0
3.6306183926465314,3.4223559531382692,2014-04-26,2815,1384,-0.20826243950826218,0
5.148669201233418,2.4809932082723964,2014-04-30,2600,726,-2.667675992961022,0
2.84077621293368,3.3369048464105093,2014-05-01,1214,1270,0.49612863347682934,0
0.7856944151461077,1.702489689959443,2014-05-02,1191,723,0.9167952748133353,0
5.2566877695777565,7.074343091747555,2014-05-03,876,3901,1.8176553221697986,0
5.116220434345386,8.04397194880438,2014-05-04,722,536,2.9277515144589943,0
2.1791006560388104,3.943511358848912,2014-05-05,472,126,1.7644107028101015,0
2.1347790571704466,5.14668278946126,2014-05-06,856,1742,3.0119037322908135,0
7.19250926345462,10.974776390690504,2014-05-08,1407,1908,3.782267127235884,0
6.087415141745208,9.13759080053332,2014-05-10,715,4027,3.0501756587881133,0
10.032068628501081,10.84814773980157,2014-05-11,1761,1282,0.816079111300489,0
-1.160910497868966,-2.088516054810717,2014-05-15,328,347,-0.9276055569417512,0
-1.7527557568893657,-0.5324329367856061,2014-05-16,42,34,1.2203228201037595,0
2.716165091338401,3.7191030684500714,2014-05-17,1024,1892,1.0029379771116704,0
3.5994154156724667,4.710160678950268,2014-05-18,1774,1063,1.110745263277801,0
3.2818671809540536,6.26575394276746,2014-05-19,542,165,2.983886761813406,0
12.647379395582496,14.945757794802597,2014-05-20,3934,3870,2.298378399220102,1
11.44592936614238,14.253331184078665,2014-05-22,1620,1969,2.8074018179362845,1
6.669832103709007,9.777996147363375,2014-05-23,1717,1394,3.1081640436543676,0
5.6787811551469325,7.272878653365454,2014-05-24,1900,1349,1.5940974982185212,0
7.610453196936703,9.3187905386648,2014-05-25,2098,2528,1.7083373417280967,0
12.230058911548468,13.433279339305557,2014-05-29,1580,4111,1.2032204277570884,0
13.142199251952515,12.70754577892228,2014-05-30,2002,4924,-0.43465347303023627,0
12.966308649442704,14.194684039905681,2014-05-31,1630,3956,1.2283753904629773,1
14.151464506884741,16.34609334834188,2014-06-01,1921,1976,2.19462884145714,0
18.00141102579893,18.116577927301986,2014-06-02,1036,166,0.11516690150305564,0
18.58697041999519,19.410073722538392,2014-06-03,1262,2538,0.8231033025432026,0
12.05442501581163,11.879197696585752,2014-06-05,105,3997,-0.1752273192258773,0
9.24171943086419,8.933331518068334,2014-06-06,2617,2060,-0.3083879127958564,0
11.657767093242487,13.033359847036357,2014-06-07,1729,2155,1.3755927537938692,0
9.548597092556468,10.21583568234238,2014-06-09,1314,473,0.6672385897859119,0
12.340696284619272,13.533422104948198,2014-06-12,1883,437,1.192725820328926,0
12.674904334626309,12.99201719752569,2014-06-13,1690,4129,0.317112862899382,0
9.180785566341454,10.762329110230013,2014-06-14,943,3098,1.581543543888559,0
10.970216135659587,13.557907209673676,2014-06-15,2776,3679,2.5876910740140886,0
17.675588670242306,19.583583922126632,2014-06-16,2749,3793,1.9079952518843264,1
13.040053134962832,13.44272521994392,2014-06-21,41,451,0.40267208498108786,0
15.7061646920897,15.657503091428145,2014-06-22,3138,2981,-0.04866160066155523,0
18.309521685038693,17.842567745769973,2014-06-25,1850,216,-0.46695393926871986,0
14.401778089193009,14.587804935854532,2014-06-27,48,385,0.18602684666152314,0
17.77975804219372,19.70891265083896,2014-06-28,1301,153,1.9291546086452414,1
13.612715969228725,12.231904572673601,2014-07-01,519,570,-1.3808113965551243,0
16.47806377163477,17.200399942668493,2014-07-02,1142,715,0.7223361710337244,0
5.895961706607685,1.4924166167365975,2014-07-03,219,39,-4.403545089871088,0
12.036816319517394,13.328835947848416,2014-07-04,1029,3171,1.2920196283310226,0
12.178360993230106,14.171234024047848,2014-07-05,2397,3767,1.9928730308177425,0
14.791693079502583,15.797551789077266,2014-07-06,1488,2177,1.0058587095746834,0
20.361897426701372,20.178758969824745,2014-07-07,217,732,-0.18313845687662678,1
15.339464464631295,16.707449064128483,2014-07-09,1997,3301,1.3679845994971878,0
10.689641452541222,13.950766204685776,2014-07-10,1243,3477,3.2611247521445534,0
12.489327714533063,14.624425180238784,2014-07-11,2430,885,2.135097465705721,0
17.69816575107803,18.423992824841726,2014-07-12,665,1301,0.7258270737636963,0
17.95874418003107,16.56018318218022,2014-07-13,546,148,-1.398560997850847,0
15.058316791776674,16.565863652440655,2014-07-14,3060,2646,1.5075468606639806,0
9.562572699871332,11.336703139651467,2014-07-15,4600,1841,1.7741304397801354,0
11.552051998660344,12.541136570397137,2014-07-16,2377,2188,0.9890845717367931,0
10.208791316262554,11.915676814293047,2014-07-17,1563,4566,1.706885498030493,0
12.2136898501397,14.905980270685474,2014-07-18,1328,2495,2.692290420545774,0
12.998921424780729,14.96215563743201,2014-07-19,377,3924,1.9632342126512814,0
13.092406721640733,15.61393747324955,2014-07-20,2089,2304,2.5215307516088163,0
14.566171263092395,17.209015628324817,2014-07-21,725,3894,2.6428443652324223,0
16.676070915271314,19.818175694885102,2014-07-22,2754,4015,3.1421047796137884,1
17.580152112073744,18.330923043343834,2014-07-23,2417,2166,0.7507709312700896,0
11.641856292185201,12.55986004650709,2014-07-25,1087,3007,0.9180037543218891,0
13.600368611709467,16.958755587484006,2014-07-26,1597,3050,3.3583869757745397,0
18.45067474064746,19.935928822682133,2014-07-27,2501,2760,1.4852540820346718,1
13.87857377097758,15.116092172107221,2014-07-28,4367,1357,1.2375184011296412,0
11.600459493643015,12.883860273165817,2014-07-29,3919,1863,1.2834007795228022,0
12.795060473524895,14.210849450676376,2014-07-30,3337,993,1.4157889771514807,0
12.016652181112365,14.243776019067198,2014-07-31,2134,3796,2.2271238379548333,0
15.13522339617434,16.98821326249794,2014-08-01,1415,3627,1.8529898663236004,0
13.367212373275494,14.387478869213531,2014-08-02,1695,2481,1.0202664959380368,0
15.251604435424266,17.089417196582335,2014-08-03,1405,4113,1.8378127611580695,0
16.171020565694477,18.019153424946055,2014-08-04,1424,3331,1.848132859251578,0
16.418769377990422,17.060496448284354,2014-08-05,1638,509,0.641727070293932,0
13.910860126382605,15.73484378388299,2014-08-06,1257,480,1.823983657500385,0
12.95289960492912,14.95160717333372,2014-08-07,396,303,1.9987075684045994,0
14.573913994271951,16.98923091186716,2014-08-08,836,1710,2.4153169175952094,0
13.682303520704538,16.567465755738326,2014-08-09,3283,935,2.8851622350337873,0
15.976366911121032,17.033513049450576,2014-08-10,275,118,1.0571461383295446,0
13.224406391681285,14.588248391926276,2014-08-12,885,949,1.3638420002449916,0
11.826225320128714,13.83972085116923,2014-08-13,311,3936,2.0134955310405154,0
13.493216626709701,13.442102618488516,2014-08-14,2268,159,-0.051114008221185614,0
8.093736721720445,10.74324703977147,2014-08-15,2078,3463,2.649510318051025,0
14.102719476251387,15.592173288273605,2014-08-16,752,3567,1.4894538120222176,0
15.447028142478697,16.495089289904403,2014-08-17,1336,2854,1.048061147425706,0
11.347630458798234,15.111057389569547,2014-08-18,747,756,3.7634269307713133,0
17.729970511169775,20.059428244787615,2014-08-19,1744,3242,2.32945773361784,1
16.511421779488373,17.693992222358546,2014-08-20,606,2541,1.1825704428701727,0
16.452172266513397,17.71934995688848,2014-08-21,781,400,1.2671776903750818,0
19.261872895460044,16.910145724907093,2014-08-22,303,107,-2.3517271705529517,0
15.672012167162432,16.27052022055059,2014-08-24,1598,195,0.5985080533881586,0
21.049584084859994,22.436371562541044,2014-08-25,804,4073,1.3867874776810503,1
19.874524451595125,21.34155143483433,2014-08-26,3265,4558,1.4670269832392044,1
12.958051204030795,17.510626061508734,2014-08-27,1029,149,4.552574857477939,0
14.94179514713698,15.93101032784778,2014-08-28,2172,340,0.989215180710799,0
17.63359558632677,18.154812186197635,2014-08-31,2600,2104,0.5212165998708649,0
20.338203094785822,21.166870770075054,2014-09-01,926,1547,0.8286676752892319,1
16.510837599867113,16.74529671374257,2014-09-02,258,118,0.23445911387545593,0
14.570311823104735,16.66051594665437,2014-09-03,1390,4123,2.0902041235496363,0
17.55774224587179,19.45540850651655,2014-09-04,1891,3748,1.8976662606447618,1
20.674674026154207,23.784638231746005,2014-09-05,904,3802,3.1099642055917975,1
12.12856806270138,14.008959179266304,2014-09-07,81,3879,1.8803911165649243,0
11.979465072372586,14.131590734982662,2014-09-08,432,3751,2.152125662610077,0
7.132366053153951,8.00477206655536,2014-09-11,510,127,0.8724060134014087,0
6.5312679548462,8.664417926683374,2014-09-12,659,359,2.133149971837174,0
4.363103584011699,6.79786724858014,2014-09-13,1609,3272,2.4347636645684405,0
4.1918334953236664,5.749003617515447,2014-09-14,2443,2779,1.5571701221917804,0
7.059004801963284,8.89118425290493,2014-09-15,1326,157,1.8321794509416458,0
9.241410526640903,8.808076855997982,2014-09-16,508,3744,-0.43333367064292183,0
3.35128534193068,6.992031840396304,2014-09-17,1693,4574,3.6407464984656244,0
9.16218564490019,10.015377501274106,2014-09-18,197,4086,0.8531918563739165,0
